NAME,PER,RA,DEC,STAR,MSTAR,TEFF,DIST
Kepler-1294 b,115.6862258,19.41787222226461,44.48819444444445,Kepler-1294,0.99,5776,1120
Kepler-249 c,7.113702,19.79900000042386,43.65851944446563,Kepler-249,,3568,
Kepler-1282 b,2.13194651,19.34507777743869,46.69833333333333,Kepler-1282,0.92,5504,1126
Kepler-740 b,3.58410122,19.0988166671329,46.69244444423251,Kepler-740,0.91,5438,1262
Kepler-79 c,27.402,20.03447611106767,44.38150000042386,Kepler-79,1.1,6187,
HD 16417 b,17.24,2.616283333036635,-34.57734444406298,HD 16417,1.115,5817,25.7798
Kepler-251 c,16.514043,19.77108055565092,44.10586111121707,Kepler-251,,5526,
Kepler-15 b,4.942782,19.7467069445716,49.1400833331214,Kepler-15,1.018,5515,
HD 205739 b,279.8,21.63566388898425,-31.73728611098396,HD 205739,1.22,6176,107.759
Kepler-851 b,8.50699658,19.64535277790493,49.14016666677263,Kepler-851,0.89,5455,869
Kepler-1342 b,2.21571036,19.80133888893657,43.43255555576748,Kepler-1342,0.93,5527,941
Kepler-302 b,30.184104,19.62113055547078,43.62933888859219,Kepler-302,,5740,
Kepler-781 b,13.2140732,19.17690833303664,47.41480555534363,Kepler-781,0.81,5162,1036
Kepler-317 b,5.524242,19.66293055534363,39.03206111060248,Kepler-317,,5497,
Kepler-152 c,88.255055,19.12436944431729,41.98908055570391,Kepler-152,,5088,
Kepler-343 b,8.96855,19.46405000050862,42.4330111111535,Kepler-343,,5807,
Kepler-1161 b,10.71252541,19.93847222222222,45.44063888867696,Kepler-1161,0.59,4253,428
CoRoT-16 b,5.35227,18.56830916669634,-6.002583333386315,CoRoT-16,1.098,5650,840
HD 216770 b,118.45,22.93154444482591,-26.65833055549198,HD 216770,0.9,5423,35.5745
HD 136418 b,464.3,15.31838888883591,41.7336472222209,HD 136418,1.33,4972,98.2318
Kepler-907 b,15.86621821,19.03177222251892,41.63275000042385,Kepler-907,1.08,6106,352
Kepler-1402 b,2.03387914,19.45652222209506,48.96813888894187,Kepler-1402,0.9,5416,681
Kepler-59 b,11.8681707,19.13596694442961,46.64011111100515,Kepler-59,1.04,6074,
Kepler-98 b,1.54168,19.04411027802362,37.96450000021193,Kepler-98,0.99,5539,
Kepler-192 b,9.926746,19.19453055593702,45.59286944495307,Kepler-192,,5479,
beta Pic b,7154,5.788077777756585,-51.06671388888939,beta Pic,1.75,,19.3
Kepler-1259 b,0.66308526,19.85609999974569,46.96769444445769,Kepler-1259,0.8,5053,704
Kepler-202 c,16.282493,18.86488888846504,41.32201111104754,Kepler-202,,4668,
Kepler-1142 b,18.3027248,19.51429444419013,44.08233333375719,Kepler-1142,0.97,5685,697
GJ 163 d,603.95116,4.154069444338481,-53.37511388884651,GJ 163,0.4,,14.9948
Kepler-339 c,6.988055,19.55678055551317,48.44463888910082,Kepler-339,,5631,
HD 188015 b,461.2,19.86791944450802,28.10059722224872,HD 188015,1.056,5745.68,57.0125
WASP-59 b,7.919585,23.30820555580987,24.88927777767181,WASP-59,0.719,4650,125
WASP-54 b,3.6936411,13.69695222218831,-0.1280555555555556,WASP-54,1.213,6100,200
Kepler-1542 b,3.95116882,19.04856666670905,42.65452777756585,Kepler-1542,0.94,5564,336
HAT-P-8 b,3.076337,22.86940611124039,35.44708333333333,HAT-P-8,1.28,6200,230.001
Kepler-446 b,1.565409,18.81668083333307,44.92111111111111,Kepler-446,0.22,3359,120
Kepler-1533 b,308.5471,19.73170277807447,44.7134444448683,Kepler-1533,1.31,6431,852
WASP-15 b,3.7521,13.92852916717529,-32.15961111068725,WASP-15,1.18,6300,
Kepler-425 b,3.79701816,19.35720083342658,40.56772222220898,Kepler-425,0.93,5170,650
HD 10180 d,16.3567,1.631552777820163,-60.51154166645474,HD 10180,1.06,5911,39.0168
Kepler-767 b,161.5280101,19.43861111111111,38.03583333333333,Kepler-767,0.96,5694,1185
HD 9446 c,192.9,1.555572222073873,29.26528055508932,HD 9446,1,5793,52.356
Kepler-445 b,2.984151,19.91573833359612,46.49833333333333,Kepler-445,0.18,3157,90
XO-4 b,4.1250828,7.359212777879502,58.26805555555556,XO-4,1.32,,293
WASP-48 b,2.143634,19.41082888921102,55.47313888867696,WASP-48,1.19,5920,
Kepler-566 b,18.42794624,19.43696666664547,47.81447222179836,Kepler-566,0.83,5132,628
HD 37124 b,154.378,5.617372222211626,20.73180833286709,HD 37124,0.85,5500.24,33.67
Kepler-89 b,3.743208,19.82220388889313,41.89111111111111,Kepler-89,1.277,6182,
WASP-32 b,2.718661,0.2641238890753852,1.200194444441133,WASP-32,1.07,6140,
Kepler-265 b,6.846262,19.36736111111111,41.24481944402059,Kepler-265,,5835,
OGLE-TR-211 b,3.67724,10.67066388898426,-62.45561111132304,OGLE-TR-211,1.33,6325,
gamma Cep b,905.574,23.65582777765062,77.63196666717529,gamma Cep,1.26,4764,14.1024
Kepler-325 b,4.544439,19.32236111111111,49.82563055568271,Kepler-325,,5752,
Kepler-11 g,118.3807,19.80767277770572,41.90911111089918,Kepler-11,0.961,5663,
Kepler-256 b,1.620493,19.50536111089918,46.09738888846503,Kepler-256,,5551,
Kepler-1182 b,11.17394617,19.7538638888465,43.82136111100515,Kepler-1182,1.04,5924,1258
Kepler-617 b,1.68269615,18.91604722234938,47.51630555576748,Kepler-617,0.51,3712,150
Kepler-1035 b,2.71407755,19.26948055558734,42.8825,Kepler-1035,0.98,5763,408
HD 1605 c,2111,0.342072221967909,30.9746638891432,HD 1605,1.31,4757,84.6
GJ 86 b,15.76491,2.173333333333333,-50.82531388865577,GJ 86,0.796,5150.54,10.7828
Kepler-470 b,24.66919569,19.80063055555026,50.37230555534363,Kepler-470,1.4,6613,989
Kepler-1637 b,6.10960324,18.81578888893128,48.15430555555555,Kepler-1637,1.02,5789,506
Kepler-1346 b,3.40165668,19.45608611106872,45.17916666666667,Kepler-1346,1.14,6133,1123
HR 8799 e,16422,23.12462499989403,21.13437222222487,HR 8799,1.516,7193,39.4
HD 8574 b,227,1.420097222328186,28.56707777778308,HD 8574,1.122,6049.74,44.5633
Kepler-269 c,8.127899,19.34768055597941,41.77596944491069,Kepler-269,,5847,
MOA-2007-BLG-192L b,,18.13438833336035,-27.15005555555638,MOA-2007-BLG-192L,0.084,,660
Kepler-250 b,4.148141,19.30631944444444,44.14195000012715,Kepler-250,,5160,
HD 82886 b,705,9.59588055504693,34.78082777765062,HD 82886,1.06,5112,125
HD 179949 b,3.092514,19.25920833375719,-24.17910555521647,HD 179949,1.181,6168.3,27.5482
Kepler-1167 b,1.00393374,19.88684722211626,47.69402777777778,Kepler-1167,0.79,4971,811
HD 2952 b,311.6,0.5528666665818956,54.89508055580987,HD 2952,2.54,4844,115.207
Kepler-1063 b,14.07971466,19.36845000002119,38.14297222243415,Kepler-1063,1.09,5945,365
Kepler-169 e,13.767102,19.06666111098395,40.91931944449743,Kepler-169,,4997,
MOA-2009-BLG-319L b,,18.11611111111111,-26.81972222222222,MOA-2009-BLG-319L,0.38,,6100
Kepler-1340 b,0.66502692,19.74885277748108,42.47277777777778,Kepler-1340,1.27,6331,1421
HIP 14810 c,147.76916,3.187286110983954,21.09748888863458,HIP 14810,0.99,5485,53.4474
Kepler-358 c,83.488369,19.54868055555556,48.28136944452921,Kepler-358,,5908,
HD 28678 b,387.1,4.523736111323038,4.57531944433848,HD 28678,2.03,5052,227
WASP-56 b,4.617101,12.22441833337148,23.05563888867696,WASP-56,1.107,5600,255
Kepler-18 c,7.64159,19.87196305539873,44.74636111153497,Kepler-18,0.972,5383,
Kepler-215 e,68.16101,19.66489999983046,45.21368888854981,Kepler-215,,5739,
Kepler-540 b,172.7049784,19.37501666651832,44.87397222201029,Kepler-540,1.02,5946,350
HATS-6 b,3.3252725,5.876453055275811,-19.03138888888889,HATS-6,0.574,3724,148.4
Kepler-230 c,91.773242,19.04789999961853,48.50586111121707,Kepler-230,,5588,
Kepler-739 b,12.53248465,19.3378666665819,46.57913888931274,Kepler-739,0.93,5601,1128
Kepler-515 b,19.96371318,19.36626111136543,52.05561111132304,Kepler-515,0.9,5293,255
Kepler-388 b,3.173315,18.98853888882531,44.60873055564033,Kepler-388,,4498,
Kepler-107 e,14.749049,19.80188055555026,48.20861111111111,Kepler-107,,5851,
Kepler-947 b,26.9644317,19.6244472222858,42.25266666677263,Kepler-947,0.9,5508,1188
Kepler-1560 b,3.03195744,19.51897500011656,43.21597222222223,Kepler-1560,1.02,5815,529
Kepler-1230 b,9.95661537,18.8843000000053,41.71144444465637,Kepler-1230,1.06,5961,1433
Kepler-923 b,6.93366476,19.61140555593703,40.05516666677263,Kepler-923,1.11,5988,966
CoRoT-8 b,6.21229,19.43923333326975,1.426444444656372,CoRoT-8,0.88,5080,380.228
Kepler-723 b,4.08227507,18.98869722207387,44.65813888867696,Kepler-723,0.92,5539,965
Kepler-844 b,2.61302086,19.19051388899485,48.77411111089918,Kepler-844,0.59,4128,394
Kepler-1283 b,12.9460978,19.69748888863458,40.77697222179837,Kepler-1283,1.16,6175,1452
Kepler-1430 b,2.46050993,19.31316666709052,43.37208333333334,Kepler-1430,0.77,4796,541
Kepler-401 b,14.383035,19.33885000016954,50.86348055521647,Kepler-401,,6117,
Kepler-760 c,2.46697439,19.17288055578868,44.17941666709052,Kepler-760,0.89,5322,782
Kepler-1069 b,23.8990296,19.39862222247654,47.98899999989403,Kepler-1069,0.99,5722,435
Kepler-291 c,5.700786,19.19441944440206,42.43730277776718,Kepler-291,,6002,
Kepler-1324 b,4.11584468,19.41233055538601,40.31122222264607,Kepler-1324,0.78,4776,522
CoRoT-20 b,9.24285,6.5146944448683,0.2268888886769613,CoRoT-20,1.14,5880,1230
Kepler-292 e,11.97901,19.71773888885975,42.42428055551317,Kepler-292,,5299,
HD 96167 b,498.9,11.08752777788374,-10.29128333356645,HD 96167,1.31,5770,86.9565
HD 43197 b,327.8,6.226544444825914,-29.89730277803209,HD 43197,0.96,5508,56.3063
Kepler-1388 c,5.53608151,18.88906944433848,47.17452777756585,Kepler-1388,0.63,4098,492
Kepler-912 b,2.53475627,19.87408055570391,41.75833333333333,Kepler-912,1.07,5998,1265
Kepler-514 b,5.65179605,19.08314722273085,50.2424166668786,Kepler-514,1.28,6106,489
Kepler-998 b,5.65377733,19.78361111111111,49.20875,Kepler-998,1.12,6058,996
Kepler-1129 b,24.3397804,19.44029999997881,41.30936111132304,Kepler-1129,1,5831,1258
Kepler-1335 b,6.26406846,18.98922777758704,42.07044444455041,Kepler-1335,0.77,4903,628
HD 37605 c,2720,5.667138888902135,6.061177778244018,HD 37605,1,5448,43.9754
Kepler-1601 b,2.20921951,19.03419722219308,38.07974999957615,Kepler-1601,1.04,5869,660
Kepler-659 b,17.671796,19.17388055536482,47.5096944448683,Kepler-659,0.79,4870,688
Kepler-1332 b,11.87456832,19.40190555559264,43.91366666687859,Kepler-1332,0.95,5581,515
Kepler-81 b,5.955,19.57579722192552,42.82497222211626,Kepler-81,0.64,4500,
Kepler-814 b,6.1469851,18.99403333346049,48.43163888931274,Kepler-814,1.15,6162,1327
Kepler-1168 b,55.8226539,19.15318055550257,47.45544444455041,Kepler-1168,0.87,5157,911
Kepler-955 b,14.53244172,19.23143055597941,40.26980555560854,Kepler-955,0.89,5350,637
Kepler-1328 b,4.52158888,18.97835833337572,44.41777777777777,Kepler-1328,1,5780,630
HD 183263 b,626.516,19.47349444442325,8.358133333524068,HD 183263,1.121,5936.41,55.0964
Kepler-663 b,4.99678284,19.85388333320618,47.94666666666667,Kepler-663,0.86,5264,1030
Kepler-624 b,14.58649607,19.67955833329095,39.53966666645474,Kepler-624,1.1,6117,731
Kepler-1526 b,3.908632,19.0079805554284,38.86641666624281,Kepler-1526,0.73,4601,576
Kepler-347 c,27.320871,19.2799694442749,49.30571944448683,Kepler-347,,6088,
Kepler-699 b,27.80756293,19.7925472217136,41.39608333375719,Kepler-699,0.81,5330,888
Kepler-32 c,8.7522,19.85616027779049,46.57424999978807,Kepler-32,0.54,3793,303
Kepler-23 b,7.10664,19.61459416707357,49.47922222243415,Kepler-23,1.11,5760,
WASP-23 b,2.9444256,6.741847222116259,-42.76138888888889,WASP-23,0.78,5150,
Kepler-594 b,13.64618192,19.26143888897366,49.76202777756585,Kepler-594,0.91,5485,742
11 Com b,326.03,12.34530361069573,17.79265277756585,11 Com,2.04,4830,88.8889
HD 145377 b,103.95,16.19345277786255,-27.07820833312141,HD 145377,1.12,6046,55.0358
Kepler-1554 b,198.088774,19.10507777796851,41.74147222201029,Kepler-1554,0.84,5297,982
Kepler-650 b,3.03214559,19.26672499999818,45.15427777767182,Kepler-650,1.08,5849,805
Kepler-289 d,66.0634,19.83102277755737,42.88277777777778,Kepler-289,1.08,5590,700
Kepler-1429 b,4.48487493,19.0244166665607,49.04486111111111,Kepler-1429,1.05,5902,1156
Kepler-194 c,17.308032,19.46476111094157,47.86416944397821,Kepler-194,,6089,
CoRoT-25 b,4.86069,18.65003416666761,6.969777777724796,CoRoT-25,1.09,6040,1000
Kepler-419 c,675.47,19.69452777756585,51.18472222222222,Kepler-419,1.39,6430,
Kepler-332 b,7.626324,19.11086111068726,47.41369999991523,Kepler-332,,4955,
omicron CrB b,187.83,15.3357333334287,29.6163111114502,omicron CrB,2.13,4749,82.7815
Kepler-229 c,16.068638,19.1333000002967,48.37578888893128,Kepler-229,,5120,
Kepler-954 b,16.78176602,19.72395833333333,47.93950000021192,Kepler-954,0.82,4990,224
Kepler-1408 b,2.99793191,18.84666388935513,45.42577777756585,Kepler-1408,1.21,6170,426
Kepler-779 b,7.09714223,19.04190277788374,44.31088888910082,Kepler-779,0.46,3804,224
OGLE-TR-132 b,1.689868,10.84297777811686,-61.95719444433848,OGLE-TR-132,1.305,6210,172.414
beta Gem b,589.64001,7.75537777794732,28.02631111145019,beta Gem,2.08,4935,10.3584
Kepler-633 b,8.50340718,19.68116111119588,40.59224999957615,Kepler-633,1.02,5899,634
Kepler-1159 b,22.70816791,19.61775555557675,45.20430555555556,Kepler-1159,1.19,6217,1238
Kepler-1443 b,2.41811321,18.89571666717529,47.06686111110781,Kepler-1443,1.19,6289,475
Pr 201 b,4.4264,8.695506389405992,20.22688888867696,Pr 201,1.234,6174,170
Kepler-541 b,5.08005848,19.60997777726915,38.45825000021193,Kepler-541,1.41,6166,1020
Kepler-937 c,153.343364,19.61125277731154,46.71461111068726,Kepler-937,1.15,6095,1482
Kepler-625 c,4.1653651,19.47669722239176,39.63758333338632,Kepler-625,1.04,5789,502
WASP-52 b,1.7497798,23.23298888842265,8.761277777353923,WASP-52,0.87,5000,140
Kepler-953 c,9.10967112,19.26477777798971,44.62452777756585,Kepler-953,0.95,5416,240
Kepler-337 c,9.693201,19.33736944437027,47.16396111064487,Kepler-337,,5684,
Kepler-213 b,2.46236,19.38828055540721,44.6471805551317,Kepler-213,,5696,
Kepler-386 c,25.193458,19.32393055544959,48.69385000016954,Kepler-386,,5178,
Kepler-1186 b,16.07677615,19.23197500016954,47.10177777780427,Kepler-1186,0.95,5635,1112
Kepler-927 b,9.1149903,19.29223333358765,41.39269444465637,Kepler-927,0.99,5743,879
Kepler-660 b,9.27358194,19.20921666675144,47.72444444444444,Kepler-660,0.75,4779,564
Kepler-1385 b,2.88879862,18.8420916668574,46.48111111111111,Kepler-1385,1.15,5732,527
47 UMa b,1078,10.99117222203149,40.43012222184075,47 UMa,1.063,5882.31,14.0627
HD 240210 b,501.75,23.17478611098396,57.02944444444444,HD 240210,1.25,4290,142.857
Kepler-1255 b,36.2919336,19.68261944452922,42.72647222201029,Kepler-1255,1.08,6018,1344
Kepler-804 c,9.65185017,19.55815000004239,44.78513888888889,Kepler-804,1.01,5817,648
Kepler-906 b,41.6979976,19.42703611161974,40.12549999978808,Kepler-906,1.06,6035,758
Kepler-304 b,3.295709,19.62945000012716,40.55758888880411,Kepler-304,,4731,
Kepler-149 d,160.018032,19.05691111087799,38.38411944442325,Kepler-149,,5381,
Kepler-1625 b,287.378949,19.6952888891432,39.88655555566152,Kepler-1625,0.96,5677,1213
Kepler-77 b,3.57878087,19.30719694455465,44.34541666666667,Kepler-77,0.95,5520,570
Kepler-719 b,5.00731778,19.70240833335453,43.88444444444444,Kepler-719,0.99,5777,1427
HD 109749 b,5.24,12.62125,-40.81210277769301,HD 109749,1.21,5903,56.2746
Kepler-1455 b,49.276764,19.60553611119589,50.50277777777778,Kepler-1455,0.62,4075,392
Kepler-775 b,0.97486893,19.42888611157735,41.70344444433848,Kepler-775,0.92,5468,400
HD 45364 c,342.85,6.427344444062975,-31.48092500050862,HD 45364,0.82,5434,32.6904
Kepler-55 d,2.211099,19.0112194442749,44.02646111064487,Kepler-55,,4503,
Kepler-685 b,1.6255222,19.59146111117469,38.4229444445504,Kepler-685,1.11,5963,1145
Kepler-500 b,8.5083244,19.73009166717529,43.85205555558205,Kepler-500,1.02,5813,747
Kepler-327 b,2.549575,19.50948888884651,44.08766944434908,Kepler-327,,3799,
Kepler-1162 b,32.5637069,18.8861416665713,45.43411111109786,Kepler-1162,0.89,5390,989
Kepler-721 b,5.39202539,18.96203333324856,44.48052777820163,Kepler-721,0.82,5075,848
WASP-50 b,1.9550959,2.912537499533759,-10.89805555555555,WASP-50,0.892,5400,230
Kepler-1540 b,125.4131177,18.8896333334181,41.20175000005298,Kepler-1540,0.74,4540,262
HD 11506 c,223.6,1.880700000127157,-19.50673611111111,HD 11506,1.24,6055,51.7
Kepler-607 b,0.6381632,19.40381388876173,44.63238888846504,Kepler-607,0.84,5196,500
Kepler-1317 b,0.56887443,19.44079166677263,42.11597222222223,Kepler-1317,0.83,5144,734
Kepler-1507 b,16.0506213,19.23743611123827,46.53605555560853,Kepler-1507,0.89,5410,342
Kepler-1384 b,15.36262753,19.74767777760824,39.52705555597941,Kepler-1384,0.78,4919,618
Kepler-217 d,3.88689525,19.53585000011656,46.2775,Kepler-217,0,6171,0
Kepler-1007 b,5.18500207,19.72710277769301,45.80911111089918,Kepler-1007,0.73,4587,365
HD 159243 c,248.4,17.55599444442325,5.700677777793673,HD 159243,1.125,6123,69.2
Kepler-1477 b,11.55530021,18.75323611100515,42.68574999994701,Kepler-1477,0.81,5100,525
Kepler-87 c,191.2318,19.86111111111111,46.965,Kepler-87,1.1,5600,
Kepler-105 c,7.125939,19.19248888863457,46.27623888863457,Kepler-105,,5873,
WASP-98 b,2.96264,3.895250000423855,-34.32825000021193,WASP-98,0.69,5550,
Kepler-1547 b,0.69297968,18.91760555558735,42.22216666645474,Kepler-1547,1.12,6078,665
Kepler-195 c,34.096863,19.20806111123827,47.96666944444438,Kepler-195,,5329,
GJ 3470 b,3.336649,7.9849638888571,15.39152777777778,GJ 3470,0.541,3600,
K2-22 b,0.381078,11.29885305510627,2.619058333237966,K2-22,0.6,3830,225
Kepler-696 b,4.19042557,19.5664416662852,41.13758333338632,Kepler-696,1.06,5903,1285
Kepler-1133 b,11.55562343,19.55482777754466,42.86747222224871,Kepler-1133,0.93,5569,821
Kepler-290 c,36.77031,19.09400000042385,42.68155000050862,Kepler-290,,5147,
Kepler-801 b,11.41928253,19.07168333318498,44.66463888910081,Kepler-801,0.67,4435,419
Kepler-334 d,25.09849,19.14271111064487,47.11518888897366,Kepler-334,,5828,
Kepler-1620 b,101.951829,19.81805833339691,46.92841666645474,Kepler-1620,1.15,6157,773
Kepler-1644 b,21.0907758,19.0316694439782,48.03494444449743,Kepler-1644,0.89,5499,592
Kepler-273 c,8.014927,19.42014999998941,47.69776111072964,Kepler-273,,5626,
Kepler-789 b,8.63847725,19.73167777803209,38.94663888931274,Kepler-789,1.01,5870,915
Kepler-625 b,7.75192492,19.47669722239176,39.63758333338632,Kepler-625,1.04,5789,502
eta Cet c,744.5,1.143127777311537,-10.18192777739631,eta Cet,1.7,4528,37.99
Kepler-266 b,6.61833,19.63228888935513,44.16691111110978,Kepler-266,,5885,
Kepler-641 b,9.48961571,19.45489999983046,42.51622222264608,Kepler-641,1.02,5713,673
HD 96127 b,647.3,11.09609444406298,44.30156388892068,HD 96127,0.91,4152,483.092
Kepler-223 b,7.384108,19.88788888878292,47.2794888888465,Kepler-223,,5829,
HD 17156 b,21.21663,2.828977777693007,71.7533111111323,HD 17156,1.285,6079,75.0188
Kepler-1038 b,148.4603382,19.93147777769301,44.13238888846504,Kepler-1038,0.87,5335,622
Kepler-137 c,18.735753,18.8090388891432,43.03910000006358,Kepler-137,,5187,
Kepler-990 b,9.91723428,19.8625472217136,46.88138888888889,Kepler-990,1.05,5948,933
Kepler-116 c,13.07163,19.64946944448683,43.53683055559794,Kepler-116,,6142,
Kepler-1137 b,23.9210791,19.1420194445716,48.66536111089918,Kepler-1137,1.5,6807,971
Kepler-117 b,18.795952,19.25286944442325,48.04023055553436,Kepler-117,,6169,
Kepler-1264 b,0.96852602,19.325625,45.21150000042386,Kepler-1264,0.99,5791,814
Kepler-513 b,28.86235584,19.00277777777778,50.07538888878293,Kepler-513,1.02,5849,467
HAT-P-44 b,4.301219,14.20960194481744,47.0146944448683,HAT-P-44,0.942,5295,363
Kepler-381 c,13.391635,19.01218888918559,43.83108055538602,Kepler-381,,6152,
HD 16760 b,465.1,2.705902777777778,38.61893611113231,HD 16760,0.78,5620,45.4545
HD 30562 b,1157,4.810055555767483,-5.673438888655769,HD 30562,1.277,5936,26.4201
Kepler-354 d,24.209842,19.05010000000398,41.33563888894187,Kepler-354,,4648,
Kepler-332 c,15.995622,19.11086111068726,47.41369999991523,Kepler-332,,4955,
Kepler-46 b,33.60134,19.28458305557569,42.60416666666667,Kepler-46,0.902,5155,855
Kepler-1215 b,4.76703963,19.83090833346049,48.18141666624281,Kepler-1215,0.95,5616,701
Kepler-920 b,6.53192704,18.95313055568271,49.1586666668786,Kepler-920,0.89,5403,926
WASP-100 b,2.849375,4.59731111102634,-64.02702777756585,WASP-100,1.57,6900,
Kepler-1086 b,18.78425728,19.68341111111144,45.84297222243415,Kepler-1086,0.7,4350,464
Kepler-1465 b,31.8277111,19.32128888871935,51.90486111111111,Kepler-1465,0.75,4726,350
epsilon CrB b,417.9,15.95980555534363,26.87802499983046,epsilon CrB,1.44,4436,67.8887
omicron UMa b,1630,8.504452777968513,60.71843055552907,omicron UMa,3.09,5242,54.9149
Kepler-367 b,37.815724,19.8194888888465,49.98163055525886,Kepler-367,,4710,
TrES-2 b,2.47063,19.12056527773539,49.31638888888889,TrES-2,0.983,5850,212.766
Kepler-235 d,20.060548,19.07193888876173,39.27831944465637,Kepler-235,,4255,
Kepler-282 c,13.638723,18.97848888927036,44.79768055597941,Kepler-282,,5602,
Kepler-614 b,14.03491514,19.89232222239177,46.27605555534362,Kepler-614,0.85,5268,571
Kepler-1018 b,49.1013514,18.90644722196791,45.40788888878292,Kepler-1018,0.91,5518,894
Kepler-799 b,133.4605235,19.14499166700575,44.87858333375719,Kepler-799,0.95,5681,1029
